['126, isopod', '2023-08-30T14:32:15.044855', 0.020237207412719727, 0.058088064193725586, 0.07832527160644531]
['188, wire-haired_fox_terrier', '2023-08-30T14:32:17.089495', 0.003850698471069336, 0.029127120971679688, 0.03297781944274902]
['975, lakeside', '2023-08-30T14:32:19.114261', 0.003426790237426758, 0.032206058502197266, 0.03563284873962402]
['741, prayer_rug', '2023-08-30T14:32:21.184572', 0.003231048583984375, 0.030178308486938477, 0.03340935707092285]
['451, bolo_tie', '2023-08-30T14:32:23.290674', 0.003620147705078125, 0.03097248077392578, 0.034592628479003906]
['940, spaghetti_squash', '2023-08-30T14:32:25.249565', 0.0025594234466552734, 0.030756711959838867, 0.03331613540649414]
['901, whiskey_jug', '2023-08-30T14:32:27.322672', 0.003973960876464844, 0.030285358428955078, 0.03425931930541992]
['175, otterhound', '2023-08-30T14:32:29.347156', 0.0016200542449951172, 0.03934311866760254, 0.040963172912597656]
['335, fox_squirrel', '2023-08-30T14:32:31.385018', 0.002223968505859375, 0.03132748603820801, 0.03355145454406738]
['865, toyshop', '2023-08-30T14:32:33.381374', 0.003622770309448242, 0.03130316734313965, 0.03492593765258789]
['781, scoreboard', '2023-08-30T14:32:35.465276', 0.003968238830566406, 0.03177046775817871, 0.03573870658874512]
['103, platypus', '2023-08-30T14:32:37.626178', 0.0032274723052978516, 0.030924320220947266, 0.03415179252624512]
['210, German_short-haired_pointer', '2023-08-30T14:32:39.704335', 0.00424957275390625, 0.03380274772644043, 0.03805232048034668]
['540, drilling_platform', '2023-08-30T14:32:41.813242', 0.00395512580871582, 0.03096771240234375, 0.03492283821105957]
['122, American_lobster', '2023-08-30T14:32:43.892217', 0.003939390182495117, 0.03166365623474121, 0.03560304641723633]
['660, mobile_home', '2023-08-30T14:32:45.997961', 0.0038878917694091797, 0.030318260192871094, 0.03420615196228027]
['399, abaya', '2023-08-30T14:32:47.995738', 0.003945827484130859, 0.031734466552734375, 0.035680294036865234]
['126, isopod', '2023-08-30T14:32:50.005439', 0.003547191619873047, 0.03592252731323242, 0.03946971893310547]
['73, barn_spider', '2023-08-30T14:32:52.088585', 0.003459930419921875, 0.0315244197845459, 0.03498435020446777]
['384, indri', '2023-08-30T14:32:54.116230', 0.0017142295837402344, 0.03941631317138672, 0.04113054275512695]
['975, lakeside', '2023-08-30T14:32:56.205615', 0.0038695335388183594, 0.029862165451049805, 0.033731698989868164]
['408, amphibian', '2023-08-30T14:32:58.243925', 0.003864288330078125, 0.030995845794677734, 0.03486013412475586]
['684, ocarina', '2023-08-30T14:33:00.231291', 0.0039031505584716797, 0.031052827835083008, 0.03495597839355469]
['210, German_short-haired_pointer', '2023-08-30T14:33:02.240266', 0.0033996105194091797, 0.035715341567993164, 0.039114952087402344]
['335, fox_squirrel', '2023-08-30T14:33:04.258125', 0.0038900375366210938, 0.0293123722076416, 0.033202409744262695]
['699, panpipe', '2023-08-30T14:33:06.298830', 0.003177165985107422, 0.0312957763671875, 0.03447294235229492]
['798, slide_rule', '2023-08-30T14:33:08.266538', 0.0035936832427978516, 0.030324697494506836, 0.03391838073730469]
['856, thresher', '2023-08-30T14:33:10.314009', 0.0027637481689453125, 0.03271150588989258, 0.03547525405883789]
['181, Bedlington_terrier', '2023-08-30T14:33:12.317127', 0.0033059120178222656, 0.029712915420532227, 0.03301882743835449]
['335, fox_squirrel', '2023-08-30T14:33:14.386085', 0.003872394561767578, 0.028455495834350586, 0.032327890396118164]
['5, electric_ray', '2023-08-30T14:33:16.429540', 0.0038459300994873047, 0.031783103942871094, 0.0356290340423584]
['782, screen', '2023-08-30T14:33:18.453594', 0.0039250850677490234, 0.03051137924194336, 0.03443646430969238]
['121, king_crab', '2023-08-30T14:33:20.547327', 0.0029745101928710938, 0.030975818634033203, 0.0339503288269043]
['1, goldfish', '2023-08-30T14:33:22.663097', 0.0012798309326171875, 0.029051542282104492, 0.03033137321472168]
['291, lion', '2023-08-30T14:33:24.630205', 0.0036346912384033203, 0.030791521072387695, 0.034426212310791016]
['635, magnetic_compass', '2023-08-30T14:33:26.723893', 0.0015065670013427734, 0.034291982650756836, 0.03579854965209961]
['925, consomme', '2023-08-30T14:33:28.762358', 0.003937482833862305, 0.030601978302001953, 0.03453946113586426]
['781, scoreboard', '2023-08-30T14:33:30.799887', 0.0034554004669189453, 0.029407262802124023, 0.03286266326904297]
['283, Persian_cat', '2023-08-30T14:33:32.796039', 0.0037648677825927734, 0.02909398078918457, 0.032858848571777344]
['101, tusker', '2023-08-30T14:33:34.879476', 0.003863811492919922, 0.029580354690551758, 0.03344416618347168]
['103, platypus', '2023-08-30T14:33:37.020351', 0.0038764476776123047, 0.03163456916809082, 0.035511016845703125]
['73, barn_spider', '2023-08-30T14:33:39.117442', 0.0018436908721923828, 0.029761075973510742, 0.031604766845703125]
['335, fox_squirrel', '2023-08-30T14:33:41.226975', 0.0041103363037109375, 0.03133368492126465, 0.035444021224975586]
['577, gong', '2023-08-30T14:33:43.283542', 0.0038230419158935547, 0.028990983963012695, 0.03281402587890625]
['73, barn_spider', '2023-08-30T14:33:45.386808', 0.0015232563018798828, 0.03371596336364746, 0.035239219665527344]
['973, coral_reef', '2023-08-30T14:33:47.380083', 0.003933906555175781, 0.031090259552001953, 0.035024166107177734]
['923, plate', '2023-08-30T14:33:49.395016', 0.0030264854431152344, 0.031075239181518555, 0.03410172462463379]
['556, fire_screen', '2023-08-30T14:33:51.454613', 0.0038700103759765625, 0.029612302780151367, 0.03348231315612793]
