['maillot tank suit', '2023-09-12T21:36:23.655667', 0.003767728805541992, 0.13896989822387695, 0.14273762702941895]
['worm fence', '2023-09-12T21:36:25.686225', 0.002886533737182617, 0.1384744644165039, 0.14136099815368652]
['go-kart', '2023-09-12T21:36:27.711543', 0.002927541732788086, 0.1327509880065918, 0.13567852973937988]
['tabby', '2023-09-12T21:36:29.783728', 0.001970052719116211, 0.13697242736816406, 0.13894248008728027]
['lion', '2023-09-12T21:36:33.856363', 0.005091428756713867, 0.16196894645690918, 0.16706037521362305]
['Christmas stocking', '2023-09-12T21:36:35.916009', 0.0029668807983398438, 0.13438057899475098, 0.13734745979309082]
['punching bag', '2023-09-12T21:36:37.959231', 0.004535675048828125, 0.1320209503173828, 0.13655662536621094]
['streetcar', '2023-09-12T21:36:39.994772', 0.004926919937133789, 0.13063859939575195, 0.13556551933288574]
['fox squirrel', '2023-09-12T21:36:44.056734', 0.004744291305541992, 0.1350419521331787, 0.1397862434387207]
['whistle', '2023-09-12T21:36:46.198628', 0.0035715103149414062, 0.13310813903808594, 0.13667964935302734]
['chiton', '2023-09-12T21:36:48.275536', 0.0053484439849853516, 0.13580560684204102, 0.14115405082702637]
['moving van', '2023-09-12T21:36:50.383947', 0.003255605697631836, 0.1304776668548584, 0.13373327255249023]
['hamster', '2023-09-12T21:36:54.520864', 0.0032830238342285156, 0.14282584190368652, 0.14610886573791504]
['frilled lizard', '2023-09-12T21:36:56.518364', 0.0044934749603271484, 0.15034270286560059, 0.15483617782592773]
['tusker', '2023-09-12T21:36:58.536757', 0.004990816116333008, 0.12853360176086426, 0.13352441787719727]
['muzzle', '2023-09-12T21:37:00.585669', 0.004759788513183594, 0.13887810707092285, 0.14363789558410645]
['candle', '2023-09-12T21:37:04.699731', 0.0038590431213378906, 0.12859082221984863, 0.13244986534118652]
['tobacco shop', '2023-09-12T21:37:06.720825', 0.0019712448120117188, 0.13749241828918457, 0.1394636631011963]
['jellyfish', '2023-09-12T21:37:08.706755', 0.004997730255126953, 0.12960124015808105, 0.134598970413208]
['toy terrier', '2023-09-12T21:37:10.728152', 0.0048449039459228516, 0.13132500648498535, 0.1361699104309082]
['Chesapeake Bay retriever', '2023-09-12T21:37:14.785244', 0.002701997756958008, 0.13538479804992676, 0.13808679580688477]
['toyshop', '2023-09-12T21:37:16.739504', 0.00435948371887207, 0.13849163055419922, 0.1428511142730713]
['fire screen', '2023-09-12T21:37:18.786938', 0.004698038101196289, 0.1353166103363037, 0.1400146484375]
['redbone', '2023-09-12T21:37:20.792432', 0.004645347595214844, 0.1328716278076172, 0.13751697540283203]
['beer bottle', '2023-09-12T21:37:24.879217', 0.004410982131958008, 0.1341845989227295, 0.1385955810546875]
['overskirt', '2023-09-12T21:37:26.897921', 0.0048830509185791016, 0.1295185089111328, 0.13440155982971191]
['oxcart', '2023-09-12T21:37:28.963029', 0.0021643638610839844, 0.13288569450378418, 0.13505005836486816]
['chiffonier', '2023-09-12T21:37:31.077669', 0.004243135452270508, 0.12967348098754883, 0.13391661643981934]
['bighorn', '2023-09-12T21:37:35.110049', 0.005012989044189453, 0.1287214756011963, 0.13373446464538574]
['meat loaf', '2023-09-12T21:37:37.137234', 0.002868175506591797, 0.12923622131347656, 0.13210439682006836]
['upright', '2023-09-12T21:37:39.171180', 0.0028061866760253906, 0.14269709587097168, 0.14550328254699707]
['tobacco shop', '2023-09-12T21:37:41.153962', 0.0016169548034667969, 0.13536334037780762, 0.13698029518127441]
['mink', '2023-09-12T21:37:45.383368', 0.003771543502807617, 0.1410365104675293, 0.14480805397033691]
['cheetah', '2023-09-12T21:37:47.443306', 0.005070924758911133, 0.14290547370910645, 0.14797639846801758]
['torch', '2023-09-12T21:37:49.553979', 0.004900693893432617, 0.1332094669342041, 0.13811016082763672]
['sulphur butterfly', '2023-09-12T21:37:51.632300', 0.0045070648193359375, 0.13622760772705078, 0.14073467254638672]
['amphibian', '2023-09-12T21:37:55.731091', 0.004464864730834961, 0.1323070526123047, 0.13677191734313965]
['pirate', '2023-09-12T21:37:57.747681', 0.004763603210449219, 0.1346592903137207, 0.13942289352416992]
['brown bear', '2023-09-12T21:37:59.812296', 0.0044324398040771484, 0.1324787139892578, 0.13691115379333496]
['siamang', '2023-09-12T21:38:01.842434', 0.005548715591430664, 0.12601566314697266, 0.13156437873840332]
['platypus', '2023-09-12T21:38:05.953319', 0.0034072399139404297, 0.1447920799255371, 0.14819931983947754]
['Granny Smith', '2023-09-12T21:38:07.944909', 0.005227088928222656, 0.12800979614257812, 0.13323688507080078]
['jinrikisha', '2023-09-12T21:38:09.965354', 0.0038602352142333984, 0.12800312042236328, 0.13186335563659668]
['lion', '2023-09-12T21:38:11.978646', 0.0046117305755615234, 0.13231992721557617, 0.1369316577911377]
['albatross', '2023-09-12T21:38:16.000497', 0.00441431999206543, 0.16013693809509277, 0.1645512580871582]
['custard apple', '2023-09-12T21:38:18.041880', 0.0016756057739257812, 0.13010954856872559, 0.13178515434265137]
['convertible', '2023-09-12T21:38:20.049487', 0.004877567291259766, 0.12863898277282715, 0.13351655006408691]
['rocking chair', '2023-09-12T21:38:22.093638', 0.00453495979309082, 0.1330726146697998, 0.13760757446289062]
['barometer', '2023-09-12T21:38:26.163308', 0.008355379104614258, 0.1309514045715332, 0.13930678367614746]
['frilled lizard', '2023-09-12T21:38:28.238189', 0.004899263381958008, 0.13346385955810547, 0.13836312294006348]
['beer bottle', '2023-09-12T21:38:30.352186', 0.0019295215606689453, 0.12923645973205566, 0.1311659812927246]
